,circuito,urna,pp1,pp2,pp3,pp4,nv
6727,0151,34,46,62,75,59,58
6728,0151,35,42,42,77,71,68
6729,0151,36,47,45,66,81,61
6730,0151,37,42,43,82,77,56
6731,0151,38,41,47,67,76,69
6732,0151,39,51,59,69,65,56
6733,0151,40,50,55,68,62,65
6734,0151,41,54,49,59,77,61
6735,0151,42,45,60,58,74,63
6736,0151,43,57,48,65,66,64
6737,0151,44,52,44,69,72,63
6738,0151,45,45,53,76,66,60
6739,0151,46,48,46,57,75,74
6740,0151,47,55,54,74,66,51
6741,0151,48,47,49,58,83,63
6742,0151,49,49,46,72,60,73
6743,0151,50,36,55,90,61,58
6744,0151,51,39,53,72,69,67
6745,0151,52,44,45,77,72,62
6746,0151,53,31,52,69,77,71
6747,0151,54,43,38,70,74,75
6748,0151,55,47,49,75,75,54
6749,0151,56,52,51,58,86,53
6750,0151,57,46,49,83,59,63
6751,0151,58,47,51,76,60,66
6752,0151,59,49,65,64,71,51
6753,0151,60,42,40,84,62,72
6754,0151,61,49,53,76,60,62
6755,0151,62,54,49,74,68,55
6756,0151,63,41,48,83,64,64
6757,0151,64,43,50,65,82,60
6758,0151,65,48,50,81,80,41
6759,0151,66,43,50,58,77,72
6760,0151,67,52,49,71,78,50
6761,0151,68,47,54,62,68,69
6762,0151,69,45,45,82,65,63
6763,0151,70,56,42,72,73,57
6764,0151,71,50,44,82,79,45
6765,0151,72,54,45,77,60,64
6766,0151,73,39,70,74,58,59
6767,0151,74,53,43,77,67,60
6768,0151,75,56,51,67,74,52
6769,0151,76,23,23,34,36,38
6770,0152,0,58,57,69,69,47
6771,0152,1,48,74,56,63,59
6772,0152,2,68,63,62,59,48
6773,0152,3,61,39,82,60,58
6774,0152,4,59,64,57,65,55
6775,0152,5,56,68,50,73,53
6776,0152,6,53,61,51,81,54
6777,0152,7,68,48,51,70,63
6778,0152,8,60,48,57,73,62
6779,0152,9,51,60,55,72,62
6780,0152,10,60,65,51,66,58
6781,0152,11,53,60,58,70,59
6782,0152,12,44,58,62,76,60
6783,0152,13,55,57,64,59,65
6784,0152,14,57,56,58,67,62
6785,0152,15,51,52,69,61,67
6786,0152,16,68,52,62,83,35
6787,0152,17,59,68,57,62,54
6788,0152,18,61,53,56,69,61
6789,0152,19,46,64,61,71,58
6790,0152,20,60,62,60,63,55
6791,0152,21,61,66,61,60,52
6792,0152,22,59,58,60,67,56
6793,0152,23,43,70,58,74,55
6794,0152,24,52,61,63,65,59
6795,0152,25,68,62,59,61,50
6796,0152,26,56,54,57,80,53
6797,0152,27,55,67,59,64,55
6798,0152,28,53,64,58,71,54
6799,0152,29,47,66,65,63,59
6800,0152,30,46,63,54,63,74
6801,0152,31,56,73,62,59,50
6802,0152,32,52,64,52,69,63
6803,0152,33,55,65,47,66,67
6804,0152,34,74,60,57,52,57
6805,0152,35,54,60,62,64,60
6806,0152,36,54,67,47,66,66
6807,0152,37,64,52,57,60,67
6808,0152,38,51,63,59,64,63
6809,0152,39,47,45,71,77,60
6810,0152,40,53,52,51,79,65
6811,0152,41,48,54,62,78,58
6812,0152,42,46,73,54,67,60
6813,0152,43,54,67,68,55,56
6814,0152,44,42,76,63,70,49
6815,0152,45,52,62,46,72,68
6816,0152,46,62,64,54,65,55
6817,0152,47,50,61,58,82,49
6818,0152,48,62,68,57,61,52
6819,0152,49,46,73,44,66,71
6820,0152,50,68,56,52,57,67
6821,0152,51,55,71,46,65,63
6822,0152,52,63,53,59,81,44
6823,0152,53,48,58,67,69,58
6824,0152,54,60,66,47,79,48
6825,0152,55,59,62,66,63,50
6826,0152,56,51,57,59,74,59
6827,0152,57,63,58,54,72,53
6828,0152,58,70,57,57,56,60
6829,0152,59,44,77,54,68,57
6830,0152,60,45,72,53,58,72
6831,0152,61,56,54,59,67,64
6832,0152,62,35,46,35,45,36
6833,0153,0,49,63,65,62,61
6834,0153,1,55,68,53,52,72
6835,0153,2,52,76,59,64,49
6836,0153,3,63,63,70,58,46
6837,0153,4,59,64,47,83,47
6838,0153,5,50,60,39,79,72
6839,0153,6,68,57,54,70,51
6840,0153,7,58,48,67,68,59
6841,0153,8,45,54,60,61,80
6842,0153,9,54,62,63,73,48
6843,0153,10,55,54,55,75,61
6844,0153,11,55,58,54,68,65
6845,0153,12,52,64,58,69,57
6846,0153,13,41,68,55,82,54
6847,0153,14,50,62,67,58,63
6848,0153,15,42,62,52,76,68
6849,0153,16,51,58,71,68,52
6850,0153,17,53,64,50,60,73
6851,0153,18,57,64,47,78,54
6852,0153,19,50,59,69,66,56
6853,0153,20,48,73,65,80,34
6854,0153,21,55,40,67,75,63
6855,0153,22,43,70,62,75,50
6856,0153,23,45,45,67,73,70
6857,0153,24,48,61,63,66,62
6858,0153,25,49,36,62,93,60
6859,0153,26,55,62,56,69,58
6860,0153,27,58,58,47,85,52
6861,0153,28,66,52,50,72,60
6862,0153,29,56,62,52,64,66
6863,0153,30,58,52,62,74,54
6864,0153,31,53,70,60,62,55
6865,0153,32,55,56,61,79,49
6866,0153,33,55,64,47,77,57
6867,0153,34,58,49,61,70,62
6868,0153,35,52,62,66,57,63
6869,0153,36,46,65,60,63,66
6870,0153,37,57,56,53,70,64
6871,0153,38,50,49,55,75,71
6872,0153,39,57,51,58,74,60
6873,0153,40,58,60,53,63,66
6874,0153,41,54,68,51,64,63
6875,0153,42,50,66,55,75,54
6876,0153,43,50,66,57,70,57
6877,0153,44,54,53,43,77,73
6878,0153,45,47,68,52,80,53
6879,0153,46,58,61,50,75,56
6880,0153,47,51,53,62,64,70
6881,0153,48,53,60,51,75,61
6882,0153,49,49,70,62,68,51
6883,0153,50,56,62,57,62,63
6884,0153,51,55,79,48,59,59
6885,0153,52,50,58,65,65,62
6886,0153,53,59,60,65,66,50
6887,0153,54,62,56,59,62,61
6888,0153,55,61,62,62,64,51
6889,0153,56,49,51,53,76,71
6890,0153,57,58,65,54,70,53
6891,0153,58,62,61,50,65,62
6892,0153,59,48,61,53,86,52
6893,0153,60,50,55,55,79,61
6894,0153,61,60,67,46,73,54
6895,0153,62,55,51,56,73,65
6896,0153,63,60,56,55,58,71
6897,0153,64,56,53,63,61,67
6898,0153,65,56,55,54,78,57
6899,0153,66,46,78,48,71,57
6900,0153,67,60,62,62,58,58
6901,0153,68,62,64,48,63,63
6902,0153,69,57,47,63,69,64
6903,0153,70,62,49,61,71,57
6904,0153,71,39,55,58,91,57
6905,0153,72,58,49,58,78,57
6906,0153,73,48,59,55,64,74
6907,0153,74,60,57,58,73,52
6908,0153,75,54,56,64,69,57
6909,0153,76,62,63,53,68,54
6910,0153,77,44,67,56,68,65
6911,0153,78,62,71,52,48,51
6912,0154,0,44,49,58,77,72
6913,0154,1,48,51,73,68,60
6914,0154,2,35,53,74,70,68
6915,0154,3,37,51,67,79,66
6916,0154,4,58,42,79,74,47
6917,0154,5,52,42,81,66,59
6918,0154,6,40,47,92,72,49
6919,0154,7,41,38,92,74,55
6920,0154,8,46,47,83,65,59
6921,0154,9,36,54,71,78,61
6922,0154,10,45,46,80,62,67
6923,0154,11,53,41,62,76,68
6924,0154,12,59,45,69,58,69
6925,0154,13,44,45,85,70,56
6926,0154,14,44,53,76,74,53
6927,0154,15,64,46,73,54,63
6928,0154,16,44,52,82,63,59
6929,0154,17,42,41,82,74,61
6930,0154,18,58,52,68,68,54
6931,0154,19,47,50,72,73,58
6932,0154,20,49,50,77,70,54
6933,0154,21,40,46,88,66,60
6934,0154,22,46,44,67,71,72
6935,0154,23,37,50,71,68,74
6936,0154,24,45,55,65,83,52
6937,0154,25,51,59,79,55,56
6938,0154,26,53,44,82,58,63
6939,0154,27,45,44,81,67,63
6940,0154,28,40,54,80,66,60
6941,0154,29,45,52,80,78,45
6942,0154,30,46,53,69,64,68
6943,0154,31,58,41,72,62,67
6944,0154,32,54,40,72,73,61
6945,0154,33,41,43,80,74,62
6946,0154,34,45,42,83,52,78
6947,0154,35,39,40,73,77,71
6948,0154,36,43,51,69,64,73
6949,0154,37,47,42,89,65,57
6950,0154,38,66,49,78,52,55
6951,0154,39,46,49,75,66,64
6952,0154,40,47,47,73,74,59
6953,0154,41,52,52,66,73,57
6954,0154,42,49,51,69,81,50
6955,0154,43,50,45,73,74,58
6956,0154,44,34,53,73,70,70
6957,0154,45,55,39,80,65,61
6958,0154,46,43,47,81,79,50
6959,0154,47,40,44,66,85,65
6960,0154,48,43,45,85,78,49
6961,0154,49,43,48,82,75,52
6962,0154,50,46,42,75,65,72
6963,0154,51,42,52,69,74,63
6964,0154,52,60,54,66,77,43
6965,0154,53,42,47,77,70,64
6966,0154,54,53,44,74,64,65
6967,0154,55,51,55,74,63,57
6968,0154,56,60,41,72,76,51
6969,0154,57,44,56,71,72,57
6970,0154,58,53,51,68,67,61
6971,0154,59,52,60,62,62,64
6972,0154,60,45,53,74,61,67
6973,0154,61,41,34,88,80,57
6974,0154,62,47,44,78,64,67
6975,0154,63,45,52,79,62,62
6976,0154,64,43,40,78,76,63
6977,0154,65,48,50,86,64,52
6978,0154,66,53,42,76,80,49
6979,0154,67,48,53,74,71,54
6980,0154,68,45,52,75,69,59
6981,0154,69,43,48,79,78,52
6982,0154,70,42,49,62,81,66
6983,0154,71,47,49,75,76,53
6984,0154,72,44,50,85,65,56
6985,0154,73,53,53,58,75,61
6986,0154,74,36,42,82,77,63
6987,0154,75,53,48,85,59,55
6988,0154,76,50,43,97,57,53
6989,0154,77,43,45,76,78,58
6990,0154,78,38,32,102,81,47
6991,0154,79,39,39,88,67,67
6992,0154,80,51,46,65,79,59
6993,0154,81,49,55,70,66,60
6994,0154,82,50,43,87,63,57
6995,0154,83,12,11,12,17,10
6996,0155,0,39,29,94,85,53
6997,0155,1,52,42,77,64,65
6998,0155,2,40,38,91,80,51
6999,0155,3,38,33,109,72,48
7000,0155,4,53,30,92,64,61
7001,0155,5,34,35,97,68,66
7002,0155,6,29,36,89,77,69
7003,0155,7,45,34,79,74,68
7004,0155,8,33,35,85,84,63
7005,0155,9,44,38,95,61,62
7006,0155,10,40,43,85,85,47
7007,0155,11,39,33,88,82,58
7008,0155,12,38,27,94,85,56
7009,0155,13,42,33,90,69,66
7010,0155,14,53,32,74,76,65
7011,0155,15,45,35,78,76,66
7012,0155,16,34,32,93,81,60
7013,0155,17,30,34,88,82,66
7014,0155,18,45,33,97,68,57
7015,0155,19,32,37,93,69,69
7016,0155,20,38,31,111,49,71
7017,0155,21,26,36,95,73,70
7018,0155,22,34,37,97,72,60
7019,0155,23,37,33,86,94,50
7020,0155,24,33,29,86,98,54
7021,0155,25,51,34,85,67,63
7022,0155,26,37,34,88,81,60
7023,0155,27,48,38,89,79,46
7024,0155,28,35,37,75,89,64
7025,0155,29,37,39,75,76,73
7026,0155,30,33,42,82,71,72
7027,0155,31,38,32,104,73,53
7028,0155,32,44,44,83,73,56
7029,0155,33,41,40,91,64,64
7030,0155,34,33,40,94,75,58
7031,0155,35,33,40,93,73,61
7032,0155,36,41,37,82,81,59
7033,0155,37,47,33,90,74,56
7034,0155,38,41,33,93,75,58
7035,0155,39,47,39,77,71,66
7036,0155,40,46,39,90,79,46
7037,0155,41,49,47,88,74,42
7038,0155,42,46,35,93,65,61
7039,0155,43,41,37,83,72,67
7040,0155,44,49,35,89,67,60
7041,0155,45,52,34,86,71,57
7042,0155,46,48,39,76,67,70
7043,0155,47,45,52,71,74,58
7044,0155,48,38,35,101,71,55
7045,0155,49,38,42,94,65,61
7046,0155,50,39,44,89,74,54
7047,0155,51,39,45,92,67,57
7048,0155,52,34,29,98,85,54
7049,0155,53,36,37,94,81,52
7050,0155,54,32,32,80,96,60
7051,0155,55,40,45,91,67,57
7052,0155,56,37,27,96,82,58
7053,0155,57,45,34,85,72,64
7054,0155,58,44,36,87,79,54
7055,0155,59,33,47,78,81,61
7056,0155,60,35,29,105,74,57
7057,0155,61,46,42,88,65,59
7058,0155,62,45,30,94,73,58
7059,0155,63,37,40,91,78,54
7060,0155,64,35,34,92,80,59
7061,0155,65,38,39,87,81,55
7062,0155,66,44,37,89,83,47
7063,0155,67,38,33,98,73,58
7064,0155,68,37,40,94,69,60
7065,0155,69,14,16,42,32,24
7066,0156,0,53,45,79,65,58
7067,0156,1,52,55,67,75,51
7068,0156,2,57,56,76,63,48
7069,0156,3,38,58,65,82,57
7070,0156,4,61,55,71,58,55
7071,0156,5,67,42,61,67,63
7072,0156,6,68,41,66,63,62
7073,0156,7,41,54,74,65,66
7074,0156,8,46,50,79,71,54
7075,0156,9,63,50,71,57,59
7076,0156,10,48,58,77,58,59
7077,0156,11,48,57,82,59,54
7078,0156,12,51,50,84,63,52
7079,0156,13,55,53,66,66,60
7080,0156,14,68,51,61,70,50
7081,0156,15,37,51,78,68,66
7082,0156,16,42,44,77,79,58
7083,0156,17,50,49,80,66,55
7084,0156,18,40,53,76,76,55
7085,0156,19,49,44,83,67,57
7086,0156,20,48,49,70,79,54
7087,0156,21,51,45,72,65,67
7088,0156,22,54,50,64,75,57
7089,0156,23,59,46,72,60,63
7090,0156,24,38,53,68,72,69
7091,0156,25,56,51,64,68,61
7092,0156,26,47,53,87,62,51
7093,0156,27,40,48,76,78,58
7094,0156,28,45,49,77,66,63
7095,0156,29,43,45,60,87,65
7096,0156,30,59,34,85,78,44
7097,0156,31,49,56,81,61,53
7098,0156,32,6,11,11,22,14
7099,0157,0,51,62,58,76,53
7100,0157,1,48,56,68,69,59
7101,0157,2,50,43,68,75,64
7102,0157,3,50,66,71,59,54
7103,0157,4,53,57,65,68,57
7104,0157,5,43,72,67,69,49
7105,0157,6,60,40,66,73,61
7106,0157,7,56,58,51,78,57
7107,0157,8,62,70,63,48,57
7108,0157,9,59,64,56,61,60
7109,0157,10,53,60,60,61,66
7110,0157,11,56,61,65,55,63
7111,0157,12,54,49,63,81,53
7112,0157,13,52,62,60,61,65
7113,0157,14,53,59,57,79,52
7114,0157,15,61,52,65,64,58
7115,0157,16,53,47,57,74,69
7116,0157,17,65,60,55,55,65
7117,0157,18,58,58,64,73,47
7118,0157,19,49,47,59,77,68
7119,0157,20,61,54,67,62,56
7120,0157,21,53,68,52,65,62
7121,0157,22,58,49,53,64,76
7122,0157,23,47,60,73,66,54
7123,0157,24,56,69,58,58,59
7124,0157,25,51,56,57,68,68
7125,0157,26,43,56,60,81,60
7126,0157,27,42,54,54,86,64
7127,0157,28,55,57,62,66,60
7128,0157,29,52,66,67,55,60
7129,0157,30,44,60,75,63,58
7130,0157,31,58,45,70,70,57
7131,0157,32,58,53,56,61,72
7132,0157,33,47,55,64,60,74
7133,0157,34,56,50,65,67,62
7134,0157,35,52,62,67,66,53
7135,0157,36,54,68,62,74,42
7136,0157,37,63,67,62,60,48
7137,0157,38,60,55,58,66,61
7138,0157,39,49,75,62,65,49
7139,0157,40,60,64,55,63,58
7140,0157,41,53,58,60,65,64
7141,0157,42,49,62,59,68,62
7142,0157,43,51,66,54,66,63
7143,0157,44,41,72,69,75,43
7144,0157,45,47,54,74,66,59
7145,0157,46,58,43,57,76,66
7146,0157,47,59,50,58,69,64
7147,0157,48,67,57,55,67,54
7148,0157,49,53,58,72,51,66
7149,0157,50,16,11,17,22,19
7150,0158,0,46,49,74,75,56
7151,0158,1,61,46,78,61,54
7152,0158,2,65,37,82,59,57
7153,0158,3,60,53,76,65,46
7154,0158,4,58,45,60,72,65
7155,0158,5,68,41,68,66,57
7156,0158,6,60,49,59,79,53
7157,0158,7,50,52,72,72,54
7158,0158,8,55,34,73,73,65
7159,0158,9,49,48,80,55,68
7160,0158,10,51,40,81,70,58
7161,0158,11,53,49,77,70,51
7162,0158,12,62,41,81,45,71
7163,0158,13,55,44,69,68,64
7164,0158,14,53,51,67,74,55
7165,0158,15,54,25,77,91,53
7166,0158,16,48,39,74,73,66
7167,0158,17,62,46,71,72,49
7168,0158,18,67,49,61,68,55
7169,0158,19,59,40,84,61,56
7170,0158,20,56,43,70,78,53
7171,0158,21,44,38,75,74,69
7172,0158,22,45,40,79,79,57
7173,0158,23,65,46,69,70,50
7174,0158,24,67,32,69,73,59
7175,0158,25,44,46,71,71,68
7176,0158,26,62,38,59,75,66
7177,0158,27,75,46,57,65,57
7178,0158,28,61,33,80,64,62
7179,0158,29,54,30,68,84,64
7180,0158,30,59,31,69,72,69
7181,0158,31,65,42,75,66,52
7182,0158,32,65,31,70,76,58
7183,0158,33,70,46,59,70,55
7184,0158,34,53,31,69,75,72
7185,0158,35,54,38,78,74,56
7186,0158,36,60,55,63,68,54
7187,0158,37,60,40,66,67,67
7188,0158,38,56,43,71,81,49
7189,0158,39,56,45,80,61,58
7190,0158,40,55,40,71,74,60
7191,0158,41,61,52,76,61,50
7192,0158,42,55,51,79,58,57
7193,0158,43,47,41,62,79,71
7194,0158,44,50,56,57,73,64
7195,0158,45,51,40,78,79,52
7196,0158,46,39,38,89,85,49
7197,0158,47,50,40,75,67,68
7198,0158,48,61,39,70,75,55
7199,0158,49,49,37,86,65,63
7200,0158,50,71,43,61,65,60
7201,0158,51,51,45,75,70,59
7202,0158,52,58,34,64,78,66
7203,0158,53,51,30,80,80,59
7204,0158,54,62,27,77,64,70
7205,0158,55,49,31,89,64,67
7206,0158,56,57,40,60,68,75
7207,0158,57,51,39,76,73,61
7208,0158,58,57,34,78,74,57
7209,0158,59,56,41,68,71,64
7210,0158,60,48,35,75,76,66
7211,0158,61,17,18,23,16,16
7212,0159,0,53,76,45,60,66
7213,0159,1,77,71,38,57,57
7214,0159,2,67,77,37,61,58
7215,0159,3,56,60,64,59,61
7216,0159,4,61,68,57,63,51
7217,0159,5,54,74,52,59,61
7218,0159,6,70,58,49,62,61
7219,0159,7,58,67,51,61,63
7220,0159,8,72,67,45,47,69
7221,0159,9,58,57,64,58,63
7222,0159,10,64,67,61,56,52
7223,0159,11,74,72,53,49,52
7224,0159,12,72,69,46,62,51
7225,0159,13,67,66,49,56,62
7226,0159,14,66,65,50,50,69
7227,0159,15,63,61,71,43,62
7228,0159,16,67,82,41,60,50
7229,0159,17,53,57,55,65,70
7230,0159,18,66,66,46,53,69
7231,0159,19,70,62,57,54,57
7232,0159,20,70,64,49,60,57
7233,0159,21,76,58,55,57,54
7234,0159,22,71,62,50,63,54
7235,0159,23,52,69,54,62,63
7236,0159,24,65,72,64,44,55
7237,0159,25,55,75,45,77,48
7238,0159,26,51,74,55,68,52
7239,0159,27,61,66,35,55,83
7240,0159,28,68,70,51,55,56
7241,0159,29,59,58,63,52,68
7242,0159,30,70,67,44,68,51
7243,0159,31,52,60,58,67,63
7244,0159,32,75,60,63,49,53
7245,0159,33,66,63,56,61,54
7246,0159,34,52,62,56,56,48
7247,0160,0,64,40,64,77,55
7248,0160,1,60,56,63,54,67
7249,0160,2,57,58,59,71,55
7250,0160,3,69,69,48,71,43
7251,0160,4,66,62,60,63,49
7252,0160,5,62,59,48,73,58
7253,0160,6,61,46,72,69,52
7254,0160,7,41,69,68,62,60
7255,0160,8,57,52,62,65,64
7256,0160,9,60,59,55,60,66
7257,0160,10,61,53,61,62,63
7258,0160,11,55,61,71,67,46
7259,0160,12,66,55,72,57,50
7260,0160,13,56,58,68,57,61
7261,0160,14,66,56,50,62,66
7262,0160,15,60,59,74,57,50
7263,0160,16,59,60,56,63,62
7264,0160,17,55,67,52,64,62
7265,0160,18,59,69,55,57,60
7266,0160,19,44,71,53,80,52
7267,0160,20,58,66,62,56,58
7268,0160,21,72,59,81,54,34
7269,0160,22,57,81,47,57,58
7270,0160,23,58,66,60,60,56
7271,0160,24,56,48,57,81,58
7272,0160,25,64,58,58,59,61
7273,0160,26,58,58,60,60,64
7274,0160,27,51,58,53,69,69
7275,0160,28,55,55,55,67,68
7276,0160,29,53,72,68,54,53
7277,0160,30,62,53,66,58,61
7278,0160,31,53,55,67,67,58
7279,0160,32,45,57,69,67,62
7280,0160,33,70,49,65,67,49
7281,0160,34,44,67,55,74,60
7282,0160,35,60,68,59,57,56
7283,0160,36,70,49,55,73,53
7284,0160,37,58,50,67,68,57
7285,0160,38,61,59,59,61,60
7286,0160,39,67,65,57,54,57
7287,0160,40,62,51,59,65,63
7288,0160,41,62,54,69,61,54
7289,0160,42,59,65,61,62,53
7290,0160,43,60,73,60,58,49
7291,0160,44,53,55,69,64,59
7292,0160,45,74,52,45,64,65
7293,0160,46,43,56,65,64,72
7294,0160,47,53,68,53,67,59
7295,0160,48,66,55,52,56,71
7296,0160,49,65,62,54,69,50
7297,0160,50,71,47,55,74,53
7298,0160,51,65,60,48,70,57
7299,0160,52,54,66,58,57,65
7300,0160,53,58,66,61,61,54
7301,0160,54,63,47,53,69,68
7302,0160,55,60,59,71,61,49
7303,0160,56,61,57,69,65,48
7304,0160,57,80,55,58,50,57
7305,0160,58,58,56,49,68,69
7306,0160,59,66,60,53,66,55
7307,0160,60,69,63,49,54,65
7308,0160,61,60,62,58,61,59
7309,0160,62,55,65,43,68,69
7310,0160,63,63,69,54,47,67
7311,0160,64,71,55,51,57,66
7312,0160,65,56,53,61,64,66
7313,0160,66,37,32,33,32,42
7314,0161,0,62,48,73,57,60
7315,0161,1,56,62,64,57,61
7316,0161,2,65,50,63,59,63
7317,0161,3,46,66,65,60,63
7318,0161,4,61,64,64,59,52
7319,0161,5,55,56,70,64,55
7320,0161,6,53,61,70,64,52
7321,0161,7,65,52,68,61,54
7322,0161,8,62,56,69,60,53
7323,0161,9,64,54,62,65,55
7324,0161,10,52,57,61,65,65
7325,0161,11,65,55,62,64,54
7326,0161,12,61,61,59,58,61
7327,0161,13,57,56,67,59,61
7328,0161,14,67,56,65,49,63
7329,0161,15,60,56,66,63,55
7330,0161,16,70,59,46,58,67
7331,0161,17,77,50,59,55,59
7332,0161,18,59,66,49,60,66
7333,0161,19,46,72,51,72,59
7334,0161,20,57,62,63,58,60
7335,0161,21,62,71,50,65,52
7336,0161,22,49,67,55,60,69
7337,0161,23,56,68,61,49,66
7338,0161,24,61,60,69,55,55
7339,0161,25,50,47,72,68,63
7340,0161,26,64,49,63,69,55
7341,0161,27,62,55,51,57,75
7342,0161,28,49,54,67,66,64
7343,0161,29,66,52,54,55,73
7344,0161,30,61,57,58,60,64
7345,0161,31,69,61,57,68,45
7346,0161,32,54,63,51,71,61
7347,0161,33,44,49,63,65,79
7348,0161,34,58,64,58,62,58
7349,0161,35,65,57,60,65,53
7350,0161,36,51,68,49,69,63
7351,0161,37,62,69,47,64,58
7352,0161,38,63,57,53,72,55
7353,0161,39,67,71,60,50,52
7354,0161,40,61,51,55,71,62
7355,0161,41,54,54,64,71,57
7356,0161,42,72,62,56,60,50
7357,0161,43,59,58,54,60,69
7358,0161,44,59,56,63,70,52
7359,0161,45,70,42,53,62,73
7360,0161,46,53,74,57,56,60
7361,0161,47,58,51,58,76,57
7362,0161,48,52,61,56,71,60
7363,0161,49,58,56,61,61,64
7364,0161,50,63,59,56,65,57
7365,0161,51,53,52,67,68,60
7366,0161,52,58,53,51,71,67
7367,0161,53,64,51,63,69,53
7368,0161,54,58,60,43,78,61
7369,0161,55,49,61,57,63,70
7370,0161,56,57,62,62,62,57
7371,0161,57,64,55,60,66,55
7372,0161,58,58,61,55,56,70
7373,0161,59,54,58,62,43,52
7374,0162,0,65,43,71,61,60
7375,0162,1,61,60,49,61,69
7376,0162,2,63,64,56,57,60
7377,0162,3,61,57,57,68,57
7378,0162,4,71,41,48,73,67
7379,0162,5,48,59,65,63,65
7380,0162,6,62,62,58,63,55
7381,0162,7,75,69,52,46,58
7382,0162,8,58,54,57,64,67
7383,0162,9,58,60,59,64,59
7384,0162,10,59,56,61,55,69
7385,0162,11,60,48,62,61,69
7386,0162,12,51,53,51,82,63
7387,0162,13,60,65,54,58,63
7388,0162,14,48,50,61,65,76
7389,0162,15,65,65,47,63,60
7390,0162,16,56,50,62,65,67
7391,0162,17,52,54,62,69,63
7392,0162,18,78,46,68,50,58
7393,0162,19,62,61,55,61,61
7394,0162,20,59,60,53,63,65
7395,0162,21,52,56,57,70,65
7396,0162,22,67,57,55,59,62
7397,0162,23,52,60,57,63,68
7398,0162,24,69,64,40,68,59
7399,0162,25,65,54,65,55,61
7400,0162,26,68,46,53,70,63
7401,0162,27,64,51,51,67,67
7402,0162,28,72,52,69,50,57
7403,0162,29,69,49,63,63,56
7404,0162,30,59,56,44,72,69
7405,0162,31,55,55,59,64,67
7406,0162,32,59,49,59,79,54
7407,0162,33,50,60,63,58,69
7408,0162,34,57,47,62,67,67
7409,0162,35,62,50,66,61,61
7410,0162,36,59,47,65,65,64
7411,0162,37,68,42,59,58,73
7412,0162,38,62,41,70,69,58
7413,0162,39,55,54,66,65,60
7414,0162,40,52,50,76,68,54
7415,0162,41,66,48,50,76,60
7416,0162,42,82,53,56,58,51
7417,0162,43,66,45,62,59,68
7418,0162,44,66,48,47,77,62
7419,0162,45,68,55,48,62,67
7420,0162,46,71,60,71,45,53
7421,0162,47,58,61,61,63,57
7422,0162,48,63,48,61,74,54
7423,0162,49,68,54,57,47,74
7424,0162,50,12,19,19,20,13
7425,0163,0,49,64,64,57,66
7426,0163,1,67,48,54,63,68
7427,0163,2,54,68,63,53,62
7428,0163,3,49,67,71,63,50
7429,0163,4,64,60,54,63,59
7430,0163,5,55,65,56,71,53
7431,0163,6,66,76,45,59,54
7432,0163,7,74,68,50,59,49
7433,0163,8,61,61,54,59,65
7434,0163,9,62,65,63,46,64
7435,0163,10,63,54,49,61,73
7436,0163,11,75,52,54,52,67
7437,0163,12,54,74,56,51,65
7438,0163,13,57,75,47,65,56
7439,0163,14,61,60,63,58,58
7440,0163,15,72,62,53,62,51
7441,0163,16,64,59,56,59,62
7442,0163,17,73,52,58,62,55
7443,0163,18,69,56,51,53,71
7444,0163,19,59,56,60,61,64
7445,0163,20,61,59,56,59,65
7446,0163,21,73,59,49,62,57
7447,0163,22,63,55,59,52,71
7448,0163,23,71,65,51,66,47
7449,0163,24,65,68,57,42,68
7450,0163,25,45,59,58,78,60
7451,0163,26,57,69,55,63,56
7452,0163,27,63,63,57,55,62
7453,0163,28,72,65,49,63,51
7454,0163,29,61,73,61,53,52
7455,0163,30,72,56,60,57,55
7456,0163,31,58,61,64,62,55
7457,0163,32,57,61,59,58,65
7458,0163,33,64,71,44,66,55
7459,0163,34,62,49,61,65,63
7460,0163,35,62,72,56,63,47
7461,0163,36,36,29,23,33,33
7462,0164,0,68,45,56,60,71
7463,0164,1,60,54,49,64,73
7464,0164,2,53,53,63,70,61
7465,0164,3,55,56,52,61,76
7466,0164,4,54,48,69,65,64
7467,0164,5,61,58,59,57,65
7468,0164,6,61,67,55,54,63
7469,0164,7,68,60,50,59,63
7470,0164,8,49,64,53,75,59
7471,0164,9,60,63,62,64,51
7472,0164,10,59,48,53,68,72
7473,0164,11,50,47,63,71,69
7474,0164,12,54,51,71,63,61
7475,0164,13,68,64,49,55,64
7476,0164,14,63,62,58,63,54
7477,0164,15,62,62,56,57,63
7478,0164,16,65,55,66,60,54
7479,0164,17,55,56,58,67,64
7480,0164,18,64,60,54,54,68
7481,0164,19,67,59,58,59,57
7482,0164,20,56,60,56,72,56
7483,0164,21,64,58,65,56,57
7484,0164,22,70,49,60,61,60
7485,0164,23,54,52,57,73,64
7486,0164,24,57,67,62,55,59
7487,0164,25,58,50,58,71,63
7488,0164,26,71,57,63,51,58
7489,0164,27,75,48,62,55,60
7490,0164,28,61,57,64,53,65
7491,0164,29,68,55,67,51,59
7492,0164,30,63,45,63,63,66
7493,0164,31,73,42,63,65,57
7494,0164,32,56,60,66,63,55
7495,0164,33,62,55,63,60,60
7496,0164,34,11,13,16,11,8
7497,0165,0,58,59,67,54,62
7498,0165,1,76,53,56,55,60
7499,0165,2,56,67,57,61,59
7500,0165,3,59,76,61,56,48
7501,0165,4,58,66,67,51,58
7502,0165,5,70,60,50,54,66
